x,y,species cloglog values
5001.0,5001.0,9.1238663E-4
5002.0,5002.0,0.52374685
5003.0,5003.0,0.015917286
5004.0,5004.0,3.6476742E-4
5005.0,5005.0,0.70183945
5006.0,5006.0,0.8302478
5007.0,5007.0,0.008124793
5008.0,5008.0,7.1729964E-4
5009.0,5009.0,0.008584572
5010.0,5010.0,0.25258005
5011.0,5011.0,2.7265807E-4
5012.0,5012.0,0.009791083
5013.0,5013.0,0.03437935
5014.0,5014.0,2.2913514E-4
5015.0,5015.0,0.016983785
5016.0,5016.0,0.13653892
5017.0,5017.0,0.014713268
5018.0,5018.0,0.111724064
5019.0,5019.0,0.12850498
5020.0,5020.0,0.0017303659
5021.0,5021.0,0.09305745
5022.0,5022.0,6.4212905E-4
5023.0,5023.0,3.6289665E-4
5024.0,5024.0,0.8830979
5025.0,5025.0,0.004972269
5026.0,5026.0,4.871218E-4
5027.0,5027.0,4.0301617E-4
5028.0,5028.0,0.0013759919
5029.0,5029.0,0.008844654
5030.0,5030.0,0.25006115
5031.0,5031.0,0.46596524
5032.0,5032.0,0.09152341
5033.0,5033.0,0.16861467
5034.0,5034.0,0.0024645783
5035.0,5035.0,2.063872E-4
5036.0,5036.0,0.6777025
5037.0,5037.0,6.559584E-4
5038.0,5038.0,0.001308037
5039.0,5039.0,0.0581089
5040.0,5040.0,0.0021586395
5041.0,5041.0,0.0042667245
5042.0,5042.0,0.042121965
5043.0,5043.0,0.14527509
5044.0,5044.0,0.4260889
5045.0,5045.0,0.0010577057
5046.0,5046.0,0.06224873
5047.0,5047.0,1.6571429E-4
5048.0,5048.0,4.192059E-4
5049.0,5049.0,0.027512992
5050.0,5050.0,2.155112E-4
5051.0,5051.0,0.002209294
5052.0,5052.0,2.0040153E-4
5053.0,5053.0,0.28800645
5054.0,5054.0,0.6449735
5055.0,5055.0,0.21612966
5056.0,5056.0,0.003974419
5057.0,5057.0,0.007809174
5058.0,5058.0,0.0019101969
5059.0,5059.0,1.1336397E-4
5060.0,5060.0,0.012366
5061.0,5061.0,0.0010178117
5062.0,5062.0,0.0030604345
5063.0,5063.0,0.0023764714
5064.0,5064.0,0.7145244
5065.0,5065.0,0.15110315
5066.0,5066.0,0.5819488
5067.0,5067.0,0.081309214
5068.0,5068.0,4.7468778E-4
5069.0,5069.0,6.830237E-4
5070.0,5070.0,0.0026433857
5071.0,5071.0,0.058174398
5072.0,5072.0,0.0062489086
5073.0,5073.0,2.6344304E-4
5074.0,5074.0,0.69111174
5075.0,5075.0,0.0042403867
5076.0,5076.0,4.0610618E-4
5077.0,5077.0,0.6320228
5078.0,5078.0,0.25270078
5079.0,5079.0,0.18561892
5080.0,5080.0,0.0018422963
5081.0,5081.0,0.014215856
5082.0,5082.0,8.500891E-5
5083.0,5083.0,0.0046245223
5084.0,5084.0,0.5034385
5085.0,5085.0,0.25127247
5086.0,5086.0,0.21326767
5087.0,5087.0,0.0013709043
5088.0,5088.0,0.52236426
5089.0,5089.0,0.0028322919
5090.0,5090.0,0.001217258
5091.0,5091.0,0.039560884
5092.0,5092.0,0.094047785
5093.0,5093.0,0.74288446
5094.0,5094.0,0.06794826
5095.0,5095.0,0.0024911268
5096.0,5096.0,0.13864334
5097.0,5097.0,1.459002E-4
5098.0,5098.0,0.009493358
5099.0,5099.0,7.4360153E-4
5100.0,5100.0,4.4266268E-4
5101.0,5101.0,0.0010524172
5102.0,5102.0,5.665395E-4
5103.0,5103.0,0.0018309284
5104.0,5104.0,0.04811361
5105.0,5105.0,0.30272713
5106.0,5106.0,0.023181086
5107.0,5107.0,0.21987514
5108.0,5108.0,0.045472093
5109.0,5109.0,0.0027105361
5110.0,5110.0,0.06490511
5111.0,5111.0,0.0073353066
5112.0,5112.0,0.043985683
5113.0,5113.0,0.11631161
5114.0,5114.0,0.31393722
5115.0,5115.0,0.42524305
5116.0,5116.0,0.010889398
5117.0,5117.0,0.004822467
5118.0,5118.0,0.020596514
5119.0,5119.0,3.3191592E-4
5120.0,5120.0,0.0023285225
5121.0,5121.0,0.002465173
5122.0,5122.0,0.08996007
5123.0,5123.0,0.024892675
5124.0,5124.0,0.052289106
5125.0,5125.0,0.17654881
5126.0,5126.0,0.016388662
5127.0,5127.0,0.008856984
5128.0,5128.0,0.0022494756
5129.0,5129.0,0.8040149
5130.0,5130.0,4.2331783E-5
5131.0,5131.0,0.0016743392
5132.0,5132.0,0.81972003
5133.0,5133.0,8.983146E-4
5134.0,5134.0,0.0033528428
5135.0,5135.0,0.10771361
5136.0,5136.0,0.8219741
5137.0,5137.0,0.0015205481
5138.0,5138.0,0.8374868
5139.0,5139.0,8.787234E-4
5140.0,5140.0,0.005603995
5141.0,5141.0,0.0075606396
5142.0,5142.0,0.02966175
5143.0,5143.0,0.8450678
5144.0,5144.0,0.73167026
5145.0,5145.0,2.791261E-4
5146.0,5146.0,0.050893612
5147.0,5147.0,0.0017069213
5148.0,5148.0,0.085498415
5149.0,5149.0,3.421707E-4
5150.0,5150.0,0.54245406
5151.0,5151.0,4.5454135E-4
5152.0,5152.0,0.03327074
5153.0,5153.0,0.15538047
5154.0,5154.0,0.0022882128
5155.0,5155.0,0.086888276
5156.0,5156.0,0.012350238
5157.0,5157.0,0.04133335
5158.0,5158.0,0.012768161
5159.0,5159.0,1.7365019E-5
5160.0,5160.0,0.030094365
5161.0,5161.0,1.6658397E-4
5162.0,5162.0,0.0015027131
5163.0,5163.0,0.0015884243
5164.0,5164.0,0.00200829
5165.0,5165.0,0.0018529487
5166.0,5166.0,0.4398527
5167.0,5167.0,0.7815902
5168.0,5168.0,0.3118755
5169.0,5169.0,0.11814188
5170.0,5170.0,0.16291021
5171.0,5171.0,0.8263286
5172.0,5172.0,8.088221E-5
5173.0,5173.0,5.778248E-4
5174.0,5174.0,0.0027526189
5175.0,5175.0,0.005484255
5176.0,5176.0,0.5425655
5177.0,5177.0,0.0011148618
5178.0,5178.0,0.096264236
5179.0,5179.0,0.015066296
5180.0,5180.0,0.09499011
5181.0,5181.0,0.096112415
5182.0,5182.0,0.5534829
5183.0,5183.0,4.5791513E-4
5184.0,5184.0,1.24853495E-5
5185.0,5185.0,0.0037998708
5186.0,5186.0,0.22743161
5187.0,5187.0,0.009743805
5188.0,5188.0,0.0022089537
5189.0,5189.0,0.014571569
5190.0,5190.0,4.0911822E-4
5191.0,5191.0,0.008521885
5192.0,5192.0,0.3876654
5193.0,5193.0,0.02806373
5194.0,5194.0,0.004691649
5195.0,5195.0,0.0013596981
5196.0,5196.0,3.4235604E-4
5197.0,5197.0,0.0048619616
5198.0,5198.0,3.4332098E-4
5199.0,5199.0,0.13232364
5200.0,5200.0,0.0068640164
5201.0,5201.0,0.051669855
5202.0,5202.0,0.5138645
5203.0,5203.0,0.0012838999
5204.0,5204.0,2.1837784E-4
5205.0,5205.0,0.40850976
5206.0,5206.0,0.46319565
5207.0,5207.0,0.6691704
5208.0,5208.0,0.16869915
5209.0,5209.0,0.12039389
5210.0,5210.0,0.1357885
5211.0,5211.0,0.025362147
5212.0,5212.0,0.0015642656
5213.0,5213.0,0.2279515
5214.0,5214.0,0.09534406
5215.0,5215.0,0.012980125
5216.0,5216.0,0.49891588
5217.0,5217.0,0.81336653
5218.0,5218.0,0.055621676
5219.0,5219.0,8.442304E-4
5220.0,5220.0,0.062512495
5221.0,5221.0,0.89034504
5222.0,5222.0,0.15424927
5223.0,5223.0,0.12496454
5224.0,5224.0,0.008169299
5225.0,5225.0,0.77985626
5226.0,5226.0,0.28337872
5227.0,5227.0,0.0117283
5228.0,5228.0,0.0028655955
5229.0,5229.0,0.0036365332
5230.0,5230.0,0.5024073
5231.0,5231.0,1.1831719E-4
5232.0,5232.0,0.016822236
5233.0,5233.0,0.0011798092
5234.0,5234.0,0.001887721
5235.0,5235.0,0.012283478
5236.0,5236.0,2.2560729E-4
5237.0,5237.0,0.08569205
5238.0,5238.0,0.0027261975
5239.0,5239.0,0.0076311594
5240.0,5240.0,0.08072329
5241.0,5241.0,1.239684E-4
5242.0,5242.0,0.07787275
5243.0,5243.0,0.33759645
5244.0,5244.0,0.15602152
5245.0,5245.0,5.0824805E-4
5246.0,5246.0,0.8817328
5247.0,5247.0,7.671266E-5
5248.0,5248.0,0.058146704
5249.0,5249.0,0.0063136546
5250.0,5250.0,0.0030370706
5251.0,5251.0,1.6312108E-4
5252.0,5252.0,0.053400535
5253.0,5253.0,0.01570811
5254.0,5254.0,0.12777135
5255.0,5255.0,0.21138144
5256.0,5256.0,0.0018907884
5257.0,5257.0,0.20772916
5258.0,5258.0,0.011308828
5259.0,5259.0,0.0063349972
5260.0,5260.0,1.6415295E-4
5261.0,5261.0,0.065170474
5262.0,5262.0,9.1278146E-4
5263.0,5263.0,0.1305771
5264.0,5264.0,0.0012108084
5265.0,5265.0,0.15609095
5266.0,5266.0,0.010194409
5267.0,5267.0,0.42400542
5268.0,5268.0,0.10234448
5269.0,5269.0,0.091679566
5270.0,5270.0,0.6967497
5271.0,5271.0,1.9689139E-4
5272.0,5272.0,2.8545462E-4
5273.0,5273.0,0.3549187
5274.0,5274.0,0.0065672295
5275.0,5275.0,0.0013712232
5276.0,5276.0,0.0031148377
5277.0,5277.0,0.80387974
5278.0,5278.0,0.072011895
5279.0,5279.0,8.930029E-4
5280.0,5280.0,0.014522256
5281.0,5281.0,0.10789113
5282.0,5282.0,0.002025044
5283.0,5283.0,0.0035952148
5284.0,5284.0,0.21406388
5285.0,5285.0,3.2789263E-4
5286.0,5286.0,0.0066753877
5287.0,5287.0,0.60138863
5288.0,5288.0,7.759383E-5
5289.0,5289.0,0.71342856
5290.0,5290.0,0.09327694
5291.0,5291.0,0.0397611
5292.0,5292.0,0.23288481
5293.0,5293.0,7.731661E-4
5294.0,5294.0,0.8144036
5295.0,5295.0,0.014107403
5296.0,5296.0,1.4146106E-4
5297.0,5297.0,0.4377401
5298.0,5298.0,0.81755114
5299.0,5299.0,0.004223598
5300.0,5300.0,0.20128535
5301.0,5301.0,0.168592
5302.0,5302.0,0.06216566
5303.0,5303.0,0.08693001
5304.0,5304.0,0.58873576
5305.0,5305.0,0.03532651
5306.0,5306.0,0.9094458
5307.0,5307.0,0.0016027791
5308.0,5308.0,0.22204985
5309.0,5309.0,0.023726024
5310.0,5310.0,0.4431508
5311.0,5311.0,0.005656328
5312.0,5312.0,0.008161222
5313.0,5313.0,0.0013570231
5314.0,5314.0,0.020920418
5315.0,5315.0,4.0101423E-4
5316.0,5316.0,0.13786213
5317.0,5317.0,0.36636963
5318.0,5318.0,9.0695353E-4
5319.0,5319.0,0.5700361
5320.0,5320.0,0.0049139676
5321.0,5321.0,3.0821862E-4
5322.0,5322.0,0.8144999
5323.0,5323.0,5.041824E-4
5324.0,5324.0,3.269788E-4
5325.0,5325.0,0.07121726
5326.0,5326.0,5.225461E-4
5327.0,5327.0,0.0011947913
5328.0,5328.0,0.0071639987
5329.0,5329.0,0.24700469
5330.0,5330.0,0.0024907007
5331.0,5331.0,0.013479506
5332.0,5332.0,0.011770525
5333.0,5333.0,0.403473
5334.0,5334.0,0.9073053
5335.0,5335.0,0.013297949
5336.0,5336.0,0.507852
5337.0,5337.0,8.9197693E-4
5338.0,5338.0,0.19694701
5339.0,5339.0,0.0021327622
5340.0,5340.0,6.039863E-4
5341.0,5341.0,6.5323536E-4
5342.0,5342.0,0.12253844
5343.0,5343.0,0.101830766
5344.0,5344.0,0.01029495
5345.0,5345.0,0.20084451
5346.0,5346.0,0.165678
5347.0,5347.0,0.002260311
5348.0,5348.0,0.112951405
5349.0,5349.0,0.14263347
5350.0,5350.0,2.9217614E-5
5351.0,5351.0,0.11860842
5352.0,5352.0,0.0013721834
5353.0,5353.0,0.055459905
5354.0,5354.0,0.013193627
5355.0,5355.0,0.04316011
5356.0,5356.0,0.8176478
5357.0,5357.0,4.0486248E-4
5358.0,5358.0,0.16214846
5359.0,5359.0,0.10566518
5360.0,5360.0,0.01766226
5361.0,5361.0,0.019441927
5362.0,5362.0,1.68799E-4
5363.0,5363.0,5.6661054E-4
5364.0,5364.0,0.0077839377
5365.0,5365.0,0.16392551
5366.0,5366.0,0.007970779
5367.0,5367.0,3.891754E-4
5368.0,5368.0,0.005007602
5369.0,5369.0,0.007307599
5370.0,5370.0,0.404518
5371.0,5371.0,4.5019164E-4
5372.0,5372.0,0.0042287814
5373.0,5373.0,0.25036103
5374.0,5374.0,0.0077283112
5375.0,5375.0,0.0037253106
5376.0,5376.0,0.16699994
5377.0,5377.0,0.12898216
5378.0,5378.0,0.10793819
5379.0,5379.0,0.02963501
5380.0,5380.0,3.6002268E-4
5381.0,5381.0,0.10177636
5382.0,5382.0,0.012885375
5383.0,5383.0,0.51403177
5384.0,5384.0,0.04762081
5385.0,5385.0,4.461263E-4
5386.0,5386.0,4.97542E-4
5387.0,5387.0,2.9205342E-4
5388.0,5388.0,0.0041956436
5389.0,5389.0,0.0013054024
5390.0,5390.0,4.7452264E-5
5391.0,5391.0,0.021302134
5392.0,5392.0,0.867928
5393.0,5393.0,0.02850592
5394.0,5394.0,0.012577298
5395.0,5395.0,5.9099414E-4
5396.0,5396.0,0.0068469057
5397.0,5397.0,2.3124622E-4
5398.0,5398.0,0.0025918914
5399.0,5399.0,0.43805858
5400.0,5400.0,6.0532755E-5
5401.0,5401.0,0.00223984
5402.0,5402.0,0.5331153
5403.0,5403.0,0.6783105
5404.0,5404.0,1.630367E-5
5405.0,5405.0,0.06794087
5406.0,5406.0,1.2837899E-4
5407.0,5407.0,0.03106101
5408.0,5408.0,0.0030403265
5409.0,5409.0,4.1150322E-4
5410.0,5410.0,0.113811016
5411.0,5411.0,0.2530645
5412.0,5412.0,0.03422062
5413.0,5413.0,0.0048754406
5414.0,5414.0,0.0096253455
5415.0,5415.0,4.4066587E-4
5416.0,5416.0,0.004148263
5417.0,5417.0,0.14581461
5418.0,5418.0,0.0022444855
5419.0,5419.0,9.920654E-4
5420.0,5420.0,0.058429826
5421.0,5421.0,9.636108E-5
5422.0,5422.0,0.0039668
5423.0,5423.0,0.27685013
5424.0,5424.0,0.21879423
5425.0,5425.0,0.073367536
5426.0,5426.0,0.0011183735
5427.0,5427.0,0.18774688
5428.0,5428.0,0.6180463
5429.0,5429.0,0.20019151
5430.0,5430.0,3.5461813E-4
5431.0,5431.0,0.70541567
5432.0,5432.0,7.9993356E-4
5433.0,5433.0,0.09468232
5434.0,5434.0,0.52580816
5435.0,5435.0,0.002727559
5436.0,5436.0,0.0025231366
5437.0,5437.0,0.11087511
5438.0,5438.0,9.916582E-4
5439.0,5439.0,0.008790887
5440.0,5440.0,0.12637219
5441.0,5441.0,0.0012250209
5442.0,5442.0,0.02561843
5443.0,5443.0,0.004154482
5444.0,5444.0,0.0018867394
5445.0,5445.0,0.14651318
5446.0,5446.0,0.3685369
5447.0,5447.0,0.08408584
5448.0,5448.0,0.45363545
5449.0,5449.0,0.01864365
5450.0,5450.0,0.7810174
5451.0,5451.0,0.08138773
5452.0,5452.0,0.23361853
5453.0,5453.0,0.09691168
5454.0,5454.0,3.6102976E-4
5455.0,5455.0,0.0037836311
5456.0,5456.0,0.102095045
5457.0,5457.0,0.11896576
5458.0,5458.0,0.06590274
5459.0,5459.0,0.011516544
5460.0,5460.0,0.0038738863
5461.0,5461.0,0.14602743
5462.0,5462.0,0.009795568
5463.0,5463.0,5.3941325E-4
5464.0,5464.0,0.0043904018
5465.0,5465.0,6.3449686E-4
5466.0,5466.0,0.0034099524
5467.0,5467.0,0.08741223
5468.0,5468.0,0.0035278925
5469.0,5469.0,0.012199417
5470.0,5470.0,0.025784539
5471.0,5471.0,0.004972911
5472.0,5472.0,0.09136598
5473.0,5473.0,0.09623022
5474.0,5474.0,0.005749404
5475.0,5475.0,0.5974514
5476.0,5476.0,0.04092819
5477.0,5477.0,0.24039248
5478.0,5478.0,1.0791836E-4
5479.0,5479.0,0.0017226631
5480.0,5480.0,0.10124371
5481.0,5481.0,0.26825473
5482.0,5482.0,0.017187439
5483.0,5483.0,0.19077544
5484.0,5484.0,0.0031414547
5485.0,5485.0,0.087267816
5486.0,5486.0,4.9682095E-4
5487.0,5487.0,0.0031561288
5488.0,5488.0,0.004899196
5489.0,5489.0,0.6313509
5490.0,5490.0,0.0035092954
5491.0,5491.0,0.001002808
5492.0,5492.0,0.6649826
5493.0,5493.0,0.17079619
5494.0,5494.0,5.0919916E-4
5495.0,5495.0,0.17337689
5496.0,5496.0,0.81547487
5497.0,5497.0,7.806282E-4
5498.0,5498.0,4.6461864E-4
5499.0,5499.0,6.510372E-4
5500.0,5500.0,0.080012634
5501.0,5501.0,7.069286E-4
5502.0,5502.0,0.0055429717
5503.0,5503.0,0.026931232
5504.0,5504.0,0.0074656275
5505.0,5505.0,0.28479794
5506.0,5506.0,0.08701182
5507.0,5507.0,0.19463031
5508.0,5508.0,0.0033327057
5509.0,5509.0,0.008014087
5510.0,5510.0,2.0829435E-4
5511.0,5511.0,3.796225E-4
5512.0,5512.0,0.007598595
5513.0,5513.0,4.8899045E-4
5514.0,5514.0,9.118169E-4
5515.0,5515.0,0.35659537
5516.0,5516.0,0.0020668658
5517.0,5517.0,6.853541E-4
5518.0,5518.0,0.8072053
5519.0,5519.0,9.244759E-4
5520.0,5520.0,0.8741662
5521.0,5521.0,0.29266173
5522.0,5522.0,0.0043742014
5523.0,5523.0,0.16330774
5524.0,5524.0,0.0010820298
5525.0,5525.0,0.0024122088
5526.0,5526.0,0.14798497
5527.0,5527.0,0.70689416
5528.0,5528.0,0.007234477
5529.0,5529.0,0.564488
5530.0,5530.0,0.20129614
5531.0,5531.0,0.76509655
5532.0,5532.0,0.01033618
5533.0,5533.0,0.18866062
5534.0,5534.0,0.13901284
5535.0,5535.0,0.012300061
5536.0,5536.0,0.20776097
5537.0,5537.0,1.5411859E-5
5538.0,5538.0,0.37381032
5539.0,5539.0,0.22796448
5540.0,5540.0,0.09164131
5541.0,5541.0,0.034013655
5542.0,5542.0,0.010577804
5543.0,5543.0,0.0068873516
5544.0,5544.0,0.14116773
5545.0,5545.0,0.09318204
5546.0,5546.0,0.6965233
5547.0,5547.0,0.12960187
5548.0,5548.0,0.24616243
5549.0,5549.0,0.01127584
5550.0,5550.0,0.13146675
5551.0,5551.0,0.19437513
5552.0,5552.0,0.12777518
5553.0,5553.0,0.042327654
5554.0,5554.0,1.4536074E-4
5555.0,5555.0,0.036484767
5556.0,5556.0,0.1796416
5557.0,5557.0,0.11913475
5558.0,5558.0,0.0011084642
5559.0,5559.0,0.04765642
5560.0,5560.0,5.1647978E-5
5561.0,5561.0,0.004031421
5562.0,5562.0,0.0031290022
5563.0,5563.0,0.069601096
5564.0,5564.0,5.4751505E-4
5565.0,5565.0,9.457017E-4
5566.0,5566.0,0.091806404
5567.0,5567.0,0.13206951
5568.0,5568.0,0.70486873
5569.0,5569.0,2.8896236E-5
5570.0,5570.0,0.010268696
5571.0,5571.0,0.0011542145
5572.0,5572.0,0.04064905
5573.0,5573.0,0.0033908233
5574.0,5574.0,0.0017711774
5575.0,5575.0,0.82839423
5576.0,5576.0,0.16952686
5577.0,5577.0,0.19098358
5578.0,5578.0,1.2204298E-4
5579.0,5579.0,9.728723E-4
5580.0,5580.0,0.2888056
5581.0,5581.0,4.168721E-4
5582.0,5582.0,2.9074983E-5
5583.0,5583.0,0.032361336
5584.0,5584.0,1.501683E-4
5585.0,5585.0,0.14028408
5586.0,5586.0,1.9435103E-5
5587.0,5587.0,0.0010318166
5588.0,5588.0,0.010082794
5589.0,5589.0,6.543082E-4
5590.0,5590.0,0.0016456394
5591.0,5591.0,0.7084583
5592.0,5592.0,0.019398559
5593.0,5593.0,0.43345782
5594.0,5594.0,0.7544098
5595.0,5595.0,0.108407
5596.0,5596.0,6.064104E-4
5597.0,5597.0,0.0597073
5598.0,5598.0,0.2766082
5599.0,5599.0,0.9234867
5600.0,5600.0,0.0042246045
5601.0,5601.0,0.043030303
5602.0,5602.0,0.16284132
5603.0,5603.0,0.10324354
5604.0,5604.0,0.0035679655
5605.0,5605.0,0.004754461
5606.0,5606.0,5.9926056E-4
5607.0,5607.0,0.21967924
5608.0,5608.0,0.009208307
5609.0,5609.0,7.8302686E-4
5610.0,5610.0,0.0021105045
5611.0,5611.0,0.114210084
5612.0,5612.0,0.11449983
5613.0,5613.0,2.597007E-4
5614.0,5614.0,0.08420075
5615.0,5615.0,7.490634E-4
5616.0,5616.0,0.052498847
5617.0,5617.0,0.015960649
5618.0,5618.0,0.36826667
5619.0,5619.0,1.736904E-4
5620.0,5620.0,0.0037513662
5621.0,5621.0,0.17549573
5622.0,5622.0,6.3028943E-4
5623.0,5623.0,0.14609362
5624.0,5624.0,7.785028E-5
5625.0,5625.0,1.4622124E-4
5626.0,5626.0,0.90652835
5627.0,5627.0,0.037601095
5628.0,5628.0,6.0386275E-4
5629.0,5629.0,0.014083875
5630.0,5630.0,0.0030588768
5631.0,5631.0,4.7330622E-4
5632.0,5632.0,0.76289535
5633.0,5633.0,0.018644193
5634.0,5634.0,0.001707423
5635.0,5635.0,4.45924E-4
5636.0,5636.0,0.0042925375
5637.0,5637.0,0.07122939
5638.0,5638.0,0.0015590673
5639.0,5639.0,0.085919134
5640.0,5640.0,0.02832017
5641.0,5641.0,0.033975083
5642.0,5642.0,7.437928E-5
5643.0,5643.0,0.03308166
5644.0,5644.0,0.06563394
5645.0,5645.0,0.0037545592
5646.0,5646.0,1.0372408E-4
5647.0,5647.0,0.046244625
5648.0,5648.0,0.04655906
5649.0,5649.0,0.012881031
5650.0,5650.0,0.021346025
5651.0,5651.0,0.029427607
5652.0,5652.0,0.34028617
5653.0,5653.0,0.2609223
5654.0,5654.0,0.16514333
5655.0,5655.0,0.1300982
5656.0,5656.0,1.2303035E-4
5657.0,5657.0,0.012535788
5658.0,5658.0,0.0026099603
5659.0,5659.0,6.4268894E-4
5660.0,5660.0,0.051958144
5661.0,5661.0,0.0077239787
5662.0,5662.0,3.0095884E-4
5663.0,5663.0,1.9616073E-4
5664.0,5664.0,1.880837E-4
5665.0,5665.0,0.81313956
5666.0,5666.0,2.7093102E-4
5667.0,5667.0,0.0029713837
5668.0,5668.0,2.6356766E-4
5669.0,5669.0,1.7451514E-4
5670.0,5670.0,0.013206082
5671.0,5671.0,0.18585533
5672.0,5672.0,0.2356017
5673.0,5673.0,0.03956268
5674.0,5674.0,0.0186284
5675.0,5675.0,9.9935105E-6
5676.0,5676.0,0.6274795
5677.0,5677.0,0.8871124
5678.0,5678.0,0.06883692
5679.0,5679.0,0.0018164556
5680.0,5680.0,0.046167772
5681.0,5681.0,0.02227915
5682.0,5682.0,0.1310673
5683.0,5683.0,0.006670955
5684.0,5684.0,2.6246533E-4
5685.0,5685.0,0.037644178
5686.0,5686.0,0.099056564
5687.0,5687.0,0.0044375975
5688.0,5688.0,0.22298856
5689.0,5689.0,0.12995829
5690.0,5690.0,0.0034723962
5691.0,5691.0,0.12517016
5692.0,5692.0,0.0030010415
5693.0,5693.0,2.823655E-4
5694.0,5694.0,0.8037354
5695.0,5695.0,4.302041E-4
5696.0,5696.0,0.036148738
5697.0,5697.0,8.0882513E-4
5698.0,5698.0,0.08496071
5699.0,5699.0,0.8725979
5700.0,5700.0,0.0011318238
5701.0,5701.0,0.1178156
5702.0,5702.0,0.037469257
5703.0,5703.0,2.581142E-4
5704.0,5704.0,0.09731062
5705.0,5705.0,0.1728598
5706.0,5706.0,9.7311585E-4
5707.0,5707.0,0.00360934
5708.0,5708.0,0.010331443
5709.0,5709.0,0.026814168
5710.0,5710.0,0.6596187
5711.0,5711.0,0.0010268285
5712.0,5712.0,0.011806902
5713.0,5713.0,0.009577322
5714.0,5714.0,0.020663327
5715.0,5715.0,2.1046169E-4
5716.0,5716.0,0.100322686
5717.0,5717.0,0.026595512
5718.0,5718.0,4.3490613E-4
5719.0,5719.0,0.053859096
5720.0,5720.0,0.004997419
5721.0,5721.0,0.23533511
5722.0,5722.0,0.90147907
5723.0,5723.0,0.02523085
5724.0,5724.0,1.9739286E-4
5725.0,5725.0,6.4987264E-4
5726.0,5726.0,0.63867533
5727.0,5727.0,0.013120356
5728.0,5728.0,0.34985986
5729.0,5729.0,0.048645694
5730.0,5730.0,7.430369E-4
5731.0,5731.0,0.8931942
5732.0,5732.0,0.22093838
5733.0,5733.0,0.24530154
5734.0,5734.0,0.0012931566
5735.0,5735.0,0.052551575
5736.0,5736.0,0.37663868
5737.0,5737.0,0.8506751
5738.0,5738.0,0.038266297
5739.0,5739.0,0.004886605
5740.0,5740.0,6.4787763E-4
5741.0,5741.0,0.104392335
5742.0,5742.0,0.080751546
5743.0,5743.0,0.010086113
5744.0,5744.0,3.1979362E-4
5745.0,5745.0,0.074276865
5746.0,5746.0,0.20117967
5747.0,5747.0,0.8327409
5748.0,5748.0,0.040702365
5749.0,5749.0,0.102301836
5750.0,5750.0,0.0010263184
5751.0,5751.0,4.6046017E-4
5752.0,5752.0,0.019075995
5753.0,5753.0,0.0022076173
5754.0,5754.0,0.07016803
5755.0,5755.0,3.368008E-4
5756.0,5756.0,0.18031628
5757.0,5757.0,2.4333979E-4
5758.0,5758.0,0.36068693
5759.0,5759.0,0.09469155
5760.0,5760.0,0.8735016
5761.0,5761.0,0.23767509
5762.0,5762.0,9.531511E-5
5763.0,5763.0,0.0073370636
5764.0,5764.0,0.19773327
5765.0,5765.0,0.004066509
5766.0,5766.0,1.9826948E-4
5767.0,5767.0,2.0209356E-5
5768.0,5768.0,0.035515144
5769.0,5769.0,0.18681988
5770.0,5770.0,0.11489564
5771.0,5771.0,0.03818064
5772.0,5772.0,0.0054165497
5773.0,5773.0,2.2944644E-4
5774.0,5774.0,5.4399745E-4
5775.0,5775.0,0.0016744821
5776.0,5776.0,0.010683101
5777.0,5777.0,0.0029328403
5778.0,5778.0,0.017834067
5779.0,5779.0,5.70831E-4
5780.0,5780.0,9.12551E-4
5781.0,5781.0,0.0016140107
5782.0,5782.0,0.0054497086
5783.0,5783.0,0.5064926
5784.0,5784.0,0.009387676
5785.0,5785.0,0.04396571
5786.0,5786.0,0.0034237078
5787.0,5787.0,0.0011519525
5788.0,5788.0,0.8306462
5789.0,5789.0,0.14117193
5790.0,5790.0,0.09241859
5791.0,5791.0,0.121562466
5792.0,5792.0,4.5455302E-4
5793.0,5793.0,0.04718605
5794.0,5794.0,0.004301951
5795.0,5795.0,0.012401097
5796.0,5796.0,9.64985E-4
5797.0,5797.0,0.018241975
5798.0,5798.0,5.2084663E-4
5799.0,5799.0,0.01939782
5800.0,5800.0,0.16337404
5801.0,5801.0,4.0095084E-4
5802.0,5802.0,0.14768186
5803.0,5803.0,0.0021122906
5804.0,5804.0,0.22082846
5805.0,5805.0,0.5715061
5806.0,5806.0,4.956538E-4
5807.0,5807.0,0.0057237297
5808.0,5808.0,4.6074088E-4
5809.0,5809.0,0.003088313
5810.0,5810.0,0.2089767
5811.0,5811.0,0.0013776948
5812.0,5812.0,0.0755834
5813.0,5813.0,0.08547858
5814.0,5814.0,0.04528905
5815.0,5815.0,0.15572314
5816.0,5816.0,0.0047688945
5817.0,5817.0,0.85681736
5818.0,5818.0,5.1388063E-4
5819.0,5819.0,0.0096670585
5820.0,5820.0,0.19361252
5821.0,5821.0,0.11146675
5822.0,5822.0,0.010756082
5823.0,5823.0,9.4361015E-4
5824.0,5824.0,0.004960459
5825.0,5825.0,0.194625
5826.0,5826.0,0.3078514
5827.0,5827.0,0.0035742552
5828.0,5828.0,0.72762823
5829.0,5829.0,0.049384963
5830.0,5830.0,7.6820666E-4
5831.0,5831.0,0.51469904
5832.0,5832.0,0.079402834
5833.0,5833.0,0.03894254
5834.0,5834.0,3.2835518E-4
5835.0,5835.0,0.005102496
5836.0,5836.0,0.06254045
5837.0,5837.0,0.61141676
