Especie,X,Y
HM,-8.717362,37.810155
HM,-8.603760,37.809827
HM,-8.490159,37.809390
HM,-8.376561,37.808844
HM,-8.149377,37.807422
HM,-8.035791,37.806547
HM,-7.695068,37.803265
HM,-7.581507,37.801953
HM,-8.831171,37.720241
HM,-8.717705,37.720024
HM,-8.604240,37.719698
HM,-8.490777,37.719263
HM,-8.377317,37.718718
HM,-8.263861,37.718064
HM,-8.150408,37.717301
HM,-7.696650,37.713157
HM,-7.469810,37.710431
HM,-8.831375,37.630109
HM,-8.718046,37.629893
HM,-8.604719,37.629568
HM,-8.491393,37.629133
HM,-8.378070,37.628591
HM,-8.264751,37.627939
HM,-8.038124,37.626309
HM,-7.924819,37.625331
HM,-7.811519,37.624244
HM,-7.698225,37.623048
HM,-7.584938,37.621744
HM,-7.471660,37.620330
HM,-8.831579,37.539975
HM,-8.718386,37.539760
HM,-8.605195,37.539436
HM,-8.492006,37.539003
HM,-8.378820,37.538462
HM,-8.265637,37.537812
HM,-8.152458,37.537054
HM,-8.039283,37.536187
HM,-7.926114,37.535212
HM,-7.812950,37.534129
HM,-7.699793,37.532937
HM,-7.586643,37.531637
HM,-7.473500,37.530228
HM,-8.831781,37.449840
HM,-8.718724,37.449625
HM,-8.605669,37.449302
HM,-8.492616,37.448871
HM,-8.266519,37.447684
HM,-8.153476,37.446928
HM,-8.040437,37.446065
HM,-7.927404,37.445093
HM,-7.701354,37.442825
HM,-7.588340,37.441529
HM,-8.831982,37.359704
HM,-8.719061,37.359490
HM,-8.606141,37.359168
HM,-8.493223,37.358738
HM,-8.380308,37.358200
HM,-8.267397,37.357554
HM,-8.154489,37.356801
HM,-8.041586,37.355940
HM,-7.815795,37.353895
HM,-7.702909,37.352711
HM,-7.590029,37.351419
HM,-7.477158,37.350020
HM,-8.832183,37.269566
HM,-8.719396,37.269352
HM,-8.606611,37.269031
HM,-8.493828,37.268603
HM,-8.381048,37.268067
HM,-8.268271,37.267424
HM,-8.155498,37.266673
HM,-8.042729,37.265815
HM,-7.929965,37.264849
HM,-7.817208,37.263776
HM,-7.478974,37.259913
HM,-8.945036,37.179533
HM,-8.832382,37.179427
HM,-8.719730,37.179214
HM,-8.607079,37.178894
HM,-8.494430,37.178467
HM,-8.381784,37.177933
HM,-8.269141,37.177291
HM,-8.156502,37.176543
HM,-8.043867,37.175688
HM,-7.931238,37.174725
HM,-7.818614,37.173656
HM,-7.705996,37.172479
HM,-7.593386,37.171196
HM,-7.480782,37.169805
HM,-8.945101,37.089392
HM,-8.832581,37.089286
HM,-8.045001,37.085559
HM,-7.820014,37.083534
HM,-8.046129,36.995429
HM,-7.933766,36.994473
HM,-5.690983,40.554176
HM,-5.714352,40.554861
HM,-5.725979,40.560934
HM,-5.810948,40.560410
HM,-5.920030,40.540760
HM,-5.916547,40.492102
HM,-5.924097,40.488414
HM,-5.875701,40.478486
HM,-5.846509,40.484520
HM,-5.831586,40.529529
HM,-5.790671,40.527071
HM,-5.772410,40.505619
HM,-5.768358,40.515174
HM,-5.703793,40.528134
HM,-5.735148,40.521253
HM,-5.747843,40.513384
HM,-5.769290,40.504994
HM,-5.795385,40.501720
HM,-5.813760,40.497282
HM,-5.850369,40.482631
HM,-5.865576,40.480166
HM,-5.887516,40.463234
HM,-5.863772,40.452255
HM,-5.845858,40.461174
HM,-5.830013,40.447931
HM,-5.808670,40.417205
HM,-5.783982,40.436056
HM,-5.774567,40.457337
HM,-5.779941,40.477920
HM,-5.762149,40.491572
HM,-5.741885,40.475232
HM,-5.711174,40.495868
HM,-5.681042,40.498690
HM,-5.682800,40.476806
HM,-5.730780,40.457625
HM,-5.737738,40.448712
HM,-5.775577,40.432359
HM,-5.797760,40.413007
HM,-5.860191,40.419320
HM,-5.885402,40.421381
HM,-5.899628,40.418453
HM,-5.909353,40.412959
HM,-5.887821,40.400704
HM,-5.897334,40.384067
HM,-5.895361,40.379259
HM,-5.883890,40.362790
HM,-5.878663,40.354060
HM,-5.866955,40.356254
HM,-5.831223,40.393166
HM,-5.867837,40.379247
HM,-5.908540,40.382929
HM,-1.623771,46.710007
HM,-1.676948,46.516021
HM,-1.263580,46.530043
HM,-0.903738,46.530019
HM,-1.310437,46.350142
HM,-0.903733,46.350020
HM,-1.333399,46.170206
HM,-0.903727,46.170022
HM,-0.543713,46.170027
HM,-1.308231,45.990073
HM,-0.948156,45.990132
HM,-0.543711,45.990029
HM,-1.263774,45.810080
HM,-0.903702,45.810177
HM,0.536334,45.810039
HM,-0.985830,45.630245
HM,-0.543707,45.630034
HM,-0.543704,45.450039
HM,0.176325,45.450046
HM,-0.986456,45.270251
HM,-0.543702,45.270040
HM,0.176329,45.270048
HM,0.536339,45.270050
HM,1.256370,45.270054
HM,1.616387,45.270058
HM,-0.986773,45.090255
HM,-0.543696,45.090043
HM,-0.183682,45.090047
HM,0.176328,45.090050
HM,-0.543695,44.910050
HM,-0.183680,44.910051
HM,0.536346,44.910055
HM,0.896362,44.910057
HM,4.856527,44.910088
HM,1.256379,44.730065
HM,1.976409,44.730071
HM,1.976414,44.550074
HM,4.136503,44.550089
HM,4.496518,44.550087
HM,4.856531,44.550090
HM,1.976418,44.370078
HM,4.136505,44.370095
HM,4.496519,44.370094
HM,4.856535,44.370097
HM,5.216551,44.370100
HM,5.936578,44.370103
HM,1.976415,44.190082
HM,2.336433,44.190084
HM,3.776492,44.190094
HM,4.136512,44.190096
HM,4.496523,44.190097
HM,4.856536,44.190099
HM,5.216553,44.190102
HM,1.616404,44.010082
HM,2.696449,44.010088
HM,3.056467,44.010092
HM,3.416478,44.010096
HM,3.776496,44.010097
HM,4.136509,44.010099
HM,4.496522,44.010101
HM,4.856539,44.010105
HM,5.216556,44.010107
HM,5.576569,44.010108
HM,5.936583,44.010109
HM,0.176352,43.830075
HM,0.536366,43.830076
HM,1.616412,43.830087
HM,2.336438,43.830088
HM,2.696451,43.830092
HM,3.056465,43.830097
HM,3.416483,43.830099
HM,3.776497,43.830100
HM,4.136511,43.830102
HM,4.496525,43.830106
HM,4.856541,43.830111
HM,5.216557,43.830110
HM,5.576571,43.830111
HM,5.936583,43.830115
HM,7.376799,43.782721
HM,-1.304593,43.650126
HM,0.536372,43.650080
HM,0.896383,43.650082
HM,1.256399,43.650089
HM,1.616412,43.650091
HM,2.696453,43.650096
HM,3.056469,43.650102
HM,3.416481,43.650104
HM,3.776498,43.650103
HM,4.136510,43.650105
HM,4.856520,43.650147
HM,5.216580,43.650148
HM,5.576574,43.650115
HM,5.936589,43.650118
HM,6.656552,43.650218
HM,7.029376,43.632538
HM,-1.263738,43.470129
HM,1.256399,43.470091
HM,1.976428,43.470097
HM,2.696458,43.470102
HM,3.056473,43.470104
HM,3.416461,43.470145
HM,3.776510,43.470113
HM,4.136366,43.470134
HM,4.495951,43.441441
HM,4.831598,43.442987
HM,5.191501,43.430535
HM,5.576576,43.470120
HM,5.936590,43.470124
HM,6.296604,43.470125
HM,6.741497,43.470516
HM,-0.543668,43.290078
HM,0.896391,43.290091
HM,2.336445,43.290107
HM,2.696461,43.290108
HM,3.056474,43.290111
HM,3.423035,43.292368
HM,5.538617,43.284025
HM,5.936596,43.290126
HM,6.296608,43.290128
HM,6.615091,43.255278
HM,0.536373,43.110094
HM,2.336448,43.110108
HM,2.696462,43.110111
HM,3.056481,43.110113
HM,5.554877,43.109991
HM,5.936594,43.110127
HM,6.312436,43.074586
HM,1.976433,42.930107
HM,2.696468,42.930112
HM,3.056479,42.930114
HM,2.696464,42.750116
HM,3.056483,42.750118
HM,2.336455,42.570115
HM,2.696468,42.570119
HM,3.056485,42.570122
HM,3.056485,42.390127
